duration_ms,time_signature,tempo,key,mode,loudness,On_chart,Cluster
0.015511474692325432,0.8,0.3693673346749963,0.18181818181818182,0.0,0.7856191103048594,0,2
0.011071700752851394,0.8,0.2439352936668939,0.8181818181818182,0.0,0.47510876370583227,0,5
0.0528899017035869,0.6000000000000001,0.2928481837137176,0.18181818181818182,0.0,0.7593873914369652,0,2
0.008988522364828387,1.0,0.4481772608297608,0.18181818181818182,1.0,0.69976401085229,0,8
0.012029998482204787,1.0,0.4239305346620905,0.8181818181818182,0.0,0.6414570323160649,0,5
0.016655439262597653,0.8,0.27650624518554073,0.6363636363636364,0.0,0.7401550785827808,0,1
0.009694805448438927,0.6000000000000001,0.5168803513597445,0.0,1.0,0.6464497278900643,0,8
0.01615836578935963,0.8,0.23062217938221666,0.4545454545454546,1.0,0.6316963927373136,0,3
0.02060295529531283,0.8,0.31446132501986285,0.4545454545454546,0.0,0.5209901911993706,0,1
0.015554279727695767,1.0,0.46171219313493395,0.36363636363636365,0.0,0.6447640911207075,0,1
0.04175096137434127,0.8,0.26242685046642283,0.8181818181818182,1.0,0.5685893628293012,0,4
0.016310502019238365,0.8,0.45300886062165513,0.0,1.0,0.7182739079481787,0,8
0.015373606807570142,0.8,0.2851248835455393,0.18181818181818182,0.0,0.5771299224607085,0,2
0.02124984639234703,0.8,0.5365616593601156,0.0,1.0,0.643126615401904,0,6
0.017397393209016808,0.8,0.38942774983766953,0.6363636363636364,1.0,0.5984813215392272,0,0
0.01939014595981998,0.6000000000000001,0.550814475440712,0.8181818181818182,0.0,0.7128959239697548,0,5
0.014736346843494268,0.6000000000000001,0.37733261813826124,0.6363636363636364,1.0,0.6807403958838355,0,0
0.00926443648865301,0.8,0.42316828728256795,0.6363636363636364,0.0,0.48212422340305977,0,1
0.010039564337484173,0.8,0.5524599618473005,0.6363636363636364,1.0,0.5638695798751023,0,0
0.12420540923664888,0.8,0.32105940286588885,0.7272727272727273,1.0,0.5214236406543481,0,0
0.199898980116526,0.8,0.30654443821561517,0.0,1.0,0.607808511663001,0,8
0.18649386987304917,0.8,0.5254747913902345,0.0,0.0,0.6138928577162029,0,2
0.10354966106437931,0.6000000000000001,0.3114526660509536,0.36363636363636365,1.0,0.49161195036201055,0,3
0.09723110278077562,0.8,0.5750410363337918,0.0,1.0,0.6391131945224832,0,6
0.099005193142562,0.8,0.4474351787248287,0.0,0.0,0.5978873352490728,0,2
0.21201512373241357,0.6000000000000001,0.2879722203177241,0.6363636363636364,1.0,0.5859594483954342,0,0
0.05291130422127207,0.2,0.5319317123141266,0.36363636363636365,0.0,0.49899664478014477,0,7
0.15689900348094113,0.8,0.5608688813515573,0.9090909090909092,1.0,0.6017883803438699,0,4
0.09827269197478712,0.8,0.526241071824675,0.2727272727272727,1.0,0.5577852338219005,0,3
0.10759473690687604,0.8,0.5560130832301544,0.6363636363636364,1.0,0.6023342055834711,0,0
0.06444012708101585,0.8,0.44397885066000947,0.9090909090909092,1.0,0.6083864442696376,0,4
0.022344406817629323,0.8,0.47140362410314945,0.0,1.0,0.8975774991571815,0,6
0.026076292484666433,0.8,0.5100523893833863,0.2727272727272727,1.0,0.8753592011687081,0,3
0.028927642903272925,0.8,0.3912022940016374,0.4545454545454546,1.0,0.8756802748390617,0,3
0.024371225242414724,0.8,0.4650797939915548,0.4545454545454546,1.0,0.9257838210977508,0,3
0.03084263317315332,0.8,0.396856636996826,0.6363636363636364,1.0,0.8897272479170345,0,0
0.02476253460742521,0.8,0.49581167246754404,0.6363636363636364,1.0,0.899022330673773,0,0
0.03129458300493845,0.8,0.377582667543184,0.9090909090909092,1.0,0.8511181390570066,0,4
0.032878547667954915,0.8,0.5020104778766773,0.2727272727272727,1.0,0.8634313143150696,0,3
0.0254147763338807,0.8,0.4943920371363697,0.7272727272727273,1.0,0.8631102406447159,0,0
0.02694291609660169,0.8,0.4834906896927216,0.7272727272727273,1.0,0.8789391725931515,0,0
0.029468234829137456,0.8,0.4015874104157677,0.0,0.0,0.8730314170586441,0,2
0.03108483833162381,0.8,0.3699521276381221,0.2727272727272727,1.0,0.900242410621117,0,3
0.02591791385379619,0.8,0.501256296606991,0.18181818181818182,0.0,0.860316899712639,0,2
0.027613885026031702,0.8,0.46317619207020744,0.7272727272727273,1.0,0.9291069335859112,0,0
0.02436640967593556,0.8,0.47649737246472085,0.7272727272727273,1.0,0.8585028334751408,0,0
0.03844141872295814,0.8,0.4118515351823546,0.7272727272727273,1.0,0.8471849865951743,0,0
0.025629158219360466,0.8,0.40999632992002455,0.9090909090909092,1.0,0.8841726734199161,0,4
0.028373317695227076,0.8,0.4481328972256615,0.09090909090909091,1.0,0.8790033873272222,0,8
0.025307585391140818,0.8,0.43047214973926307,0.8181818181818182,1.0,0.8607342954840987,0,4
0.03534786314588116,0.8,0.4676367508096358,0.2727272727272727,1.0,0.8323674367083527,0,3
0.031159390434893804,0.8,0.4649950998382746,0.9090909090909092,1.0,0.8694193382671653,0,4
0.030595612448203677,0.6000000000000001,0.7393678589721356,0.7272727272727273,1.0,0.865791205792169,0,0
0.031136026019754168,0.6000000000000001,0.7963871894043582,0.7272727272727273,1.0,0.8532853863318938,0,0
0.02591791385379619,0.8,0.501256296606991,0.18181818181818182,0.0,0.860316899712639,0,2
0.029999195622043662,0.8,0.48644288589277723,0.2727272727272727,1.0,0.8445521824982742,0,3
0.022367771232768965,0.8,0.39187178111804355,0.0,1.0,0.8701578077089788,0,8
0.03064697849064808,0.6000000000000001,0.6976499388992181,0.7272727272727273,1.0,0.8327848324798124,0,0
0.02638859088855584,0.8,0.4725167472605475,0.7272727272727273,1.0,0.8559502977958292,0,0
0.02635131483692084,0.8,0.6951050812458914,0.4545454545454546,1.0,0.9477452601499413,0,3
0.030418684968672956,0.8,0.40907276034377765,0.4545454545454546,0.0,0.872421377084972,0,1
0.03960304037032063,0.6000000000000001,0.4839343257337136,0.7272727272727273,1.0,0.898010948612159,0,0
0.04294718375862811,0.8,0.3872176357425459,0.9090909090909092,0.0,0.9104364996548457,0,5
0.03657101703158851,0.8,0.3756790656218366,0.7272727272727273,1.0,0.928914289383699,0,0
0.03866668022159453,0.8,0.36010744058301847,0.9090909090909092,0.0,0.9158144836332696,0,5
0.03681768104791007,0.8,0.39276308625494555,0.09090909090909091,1.0,0.8205358719558202,0,8
0.031282633265897565,0.8,0.4801029235615102,0.7272727272727273,1.0,0.8667704804867477,0,0
0.025785039889834105,0.8,0.3047739271065654,0.18181818181818182,1.0,0.820343227753608,0,8
0.03541670791110179,0.8,0.5443656206266562,0.9090909090909092,0.0,0.844102679359779,0,5
0.010484736705335666,0.8,0.4436763715411513,0.6363636363636364,1.0,0.7648135364659421,0,0
0.02910474873711769,0.8,0.5501248230497156,0.9090909090909092,0.0,0.6660512754651555,0,5
0.018041787345654405,0.8,0.28932732677020856,0.18181818181818182,1.0,0.6831002873609349,0,8
0.0271355387557682,0.6000000000000001,0.2784017809970519,1.0,0.0,0.30066943860268736,0,7
0.055393996272751544,0.8,0.45033494521094897,0.18181818181818182,0.0,0.6869371177216612,0,2
0.029737014780400358,0.2,0.6839698166169927,0.6363636363636364,0.0,0.6350837199595447,0,7
0.060884812184881364,0.8,0.2278071070493767,0.6363636363636364,1.0,0.2967362861408548,0,0
0.027285356379564373,0.8,0.28356409129223115,0.7272727272727273,1.0,0.3057905636448284,0,0
0.050882702253346235,0.6000000000000001,0.266435707055023,0.6363636363636364,1.0,0.38437334446388716,0,0
0.018227275832259193,1.0,0.42512028586293266,0.0,1.0,0.6822976031850507,0,8
0.04994099147519885,0.6000000000000001,0.28529023879718174,0.0,0.0,0.503090334077154,0,2
0.027525421286266342,0.8,0.3887663288310997,0.9090909090909092,1.0,0.4939878955226277,0,4
0.0651510473767915,0.8,0.2816443571512114,0.4545454545454546,1.0,0.697436226742226,0,3
0.08826576647677284,0.8,0.4788849409762413,0.6363636363636364,1.0,0.6070058274871168,0,0
0.0318940318544372,0.8,0.306834818169719,0.2727272727272727,1.0,0.5214718017049012,0,8
0.05003141711241868,0.6000000000000001,0.27100112522232217,0.0,0.0,0.40121365847393675,0,2
0.042854439515325714,0.6000000000000001,0.4025553435961137,0.2727272727272727,1.0,0.5656515387455652,0,3
0.05852821663343034,0.8,0.5463055200422664,0.36363636363636365,0.0,0.6396911271291197,0,1
0.0662331230000908,0.8,0.5651721509491795,0.2727272727272727,1.0,0.5248591289271323,0,3
0.10280984736972867,0.8,0.30513690204919514,0.2727272727272727,0.0,0.5049365076816875,0,2
0.04304224660801306,0.8,0.5258055018935193,0.6363636363636364,1.0,0.653561509688398,0,0
0.04262614599335059,0.8,0.40074853499280105,0.6363636363636364,1.0,0.6981746961840394,0,0
0.01723330724009719,0.8,0.2953769091473718,0.8181818181818182,0.0,0.6705623605336244,0,5
0.04724177728647109,0.8,0.3956668857959839,0.0,1.0,0.6427252733139619,0,8
0.040633393242547416,0.6000000000000001,0.2777484261003182,0.8181818181818182,0.0,0.5578012875054181,0,7
0.07272522003125838,0.6000000000000001,0.2882545341619917,0.8181818181818182,0.0,0.5695846912073975,0,7
0.06296567196682182,0.8,0.43661045932462467,0.2727272727272727,1.0,0.4827021560096964,0,3
0.0777571302933554,0.6000000000000001,0.4512585147871959,0.36363636363636365,0.0,0.6317445537878665,0,1
0.09132882346614844,0.8,0.25585700400482353,0.36363636363636365,0.0,0.6084667126872259,0,1
0.029592012723083344,0.8,0.4453137918379035,0.36363636363636365,1.0,0.5303815960572154,0,3
0.04319670144397436,0.6000000000000001,0.4490242023625636,0.36363636363636365,0.0,0.5399174840667191,0,7
0.02548986350009283,0.8,0.3599098208920311,0.4545454545454546,1.0,0.5472861248013356,0,3
0.07124113378410603,0.8,0.41992974418332657,0.4545454545454546,0.0,0.5211988890851006,0,1
0.04999556789529603,0.8,0.4462696258534953,0.5454545454545454,1.0,0.44109100833186166,0,0
0.04540116076554665,0.8,0.6526975087819773,0.5454545454545454,0.0,0.5190798028607664,0,1
0.03931588992471129,0.8,0.41064565176184004,0.6363636363636364,1.0,0.5485864731662679,0,0
0.04769836433042134,0.8,0.27716766619211053,0.6363636363636364,0.0,0.5249393973447207,0,7
0.04458786509351027,0.8,0.490028271714976,0.7272727272727273,1.0,0.492350419803824,0,0
0.04489481286797839,0.8,0.3354493428137011,0.8181818181818182,1.0,0.5089820359281436,0,4
0.01447701967087565,0.8,0.4955616230626213,0.6363636363636364,1.0,0.6301552391196159,0,0
0.04207913331218051,0.6000000000000001,0.447072203782199,0.6363636363636364,1.0,0.5979194426161083,0,0
0.04968184265689427,0.8,0.3748764876931329,0.6363636363636364,1.0,0.6608338283219084,0,0
0.02782273792777613,0.6000000000000001,0.5168440538654816,0.0,1.0,0.6323545937615386,0,8
0.04512310638995351,0.6000000000000001,0.5182273917023928,0.6363636363636364,0.0,0.6116292883402097,0,7
0.04653567255717459,0.8,0.4269795241801808,0.0,0.0,0.6108426578478432,0,2
0.0464429283138722,0.8,0.3231001286544519,0.09090909090909091,1.0,0.5935367870157808,0,8
0.07740505887743439,0.6000000000000001,0.5801589830248719,0.09090909090909091,0.0,0.585622321041563,0,2
0.06716769960567645,0.8,0.5833370303003417,0.18181818181818182,1.0,0.6012104477372333,0,6
0.036069841409127494,0.8,0.5054748720513328,0.18181818181818182,0.0,0.539419819877671,0,2
0.08115781199921453,0.8,0.3981673798452114,0.2727272727272727,0.0,0.49315310397970813,0,2
0.11379665146909557,0.8,0.831216651677146,0.36363636363636365,1.0,0.5241848742193895,0,3
0.058827851881022686,0.8,0.4703227653850963,0.18181818181818182,0.0,0.5607712189561893,0,2
0.08685783752171687,0.8,0.4031280373944852,0.4545454545454546,0.0,0.5311200654990287,0,1
0.07883189338977892,0.8,0.47700957043932074,0.5454545454545454,1.0,0.5798269412916793,0,0
0.08005201525214753,0.8,0.5313065888018198,0.5454545454545454,0.0,0.6018525950779405,0,1
0.037946128792860544,0.2,0.5368197748748744,0.6363636363636364,1.0,0.5789118813311713,0,9
0.0729033959909874,0.8,0.5096813483309203,0.6363636363636364,0.0,0.612367757782023,0,1
0.05158648837656017,0.8,0.3774455436759682,0.8181818181818182,0.0,0.620073525870511,0,5
0.052471125774213784,0.8,0.4441200075821433,0.7272727272727273,0.0,0.5104589748117705,0,5
0.06389293604553171,0.8,0.30981121269928336,0.8181818181818182,0.0,0.5719124753174616,0,5
0.029114023161447927,0.6000000000000001,0.4178043242414832,0.9090909090909092,1.0,0.4987718932108972,0,4
0.06867301001619992,0.8,0.38810490782452983,0.9090909090909092,0.0,0.4900707967443128,0,5
0.04525152149606452,0.8,0.8500308528701236,1.0,1.0,0.37991042044597134,0,4
0.12304236075477405,0.8,0.44481772608297615,1.0,0.0,0.4150037726156266,0,5
0.03652642845307774,0.8,0.4687619731317882,0.18181818181818182,1.0,0.6227544910179641,0,8
0.034695264710797584,0.8,0.37871595597517255,0.6363636363636364,1.0,0.589266507200077,0,0
0.02121167856914181,0.6000000000000001,0.4298107287326932,1.0,0.0,0.5624568557255463,0,5
0.022871622169940625,0.6000000000000001,0.5803041730019238,0.0,1.0,0.6761811497648136,0,6
0.032788122030735084,0.8,0.33980504212525864,0.6363636363636364,0.0,0.6367854104124191,0,1
0.024712238690865064,0.8,0.5108791656415986,0.6363636363636364,0.0,0.5958164100752917,0,1
0.03299501303502504,0.8,0.46431754661203223,0.9090909090909092,1.0,0.5726348910757573,0,4
0.025932182198919636,0.8,0.3001883436646757,0.4545454545454546,1.0,0.5771780835112617,0,3
0.03012475705912998,0.8,0.4741702997769721,0.4545454545454546,1.0,0.6409112070764637,0,3
0.03725643266045601,0.6000000000000001,0.40085339442067186,0.18181818181818182,0.0,0.5860878778635757,0,2
0.030914153253084588,0.6000000000000001,0.46167589564067096,0.4545454545454546,1.0,0.6014512529899985,0,3
0.09181626580642814,0.8,0.44282136389851223,0.7272727272727273,1.0,0.5285193687691639,0,0
0.09162328643863354,0.6000000000000001,0.729373948885062,0.7272727272727273,0.0,0.572602783708722,0,7
0.034863987891882324,0.8,0.4179656464382076,0.8181818181818182,1.0,0.5895394198198776,0,4
0.07989506345578963,0.8,0.4809538981492311,0.9090909090909092,1.0,0.5740476152253133,0,4
0.09476981324698132,0.8,0.4366749882033144,0.9090909090909092,0.0,0.5897962787561606,0,5
0.06128200724225527,0.8,0.4326822638343867,1.0,1.0,0.5681559133743237,0,4
0.04512292803563947,0.8,0.48240983097466844,1.0,0.0,0.6105055304939718,0,5
0.027792239340074767,0.8,0.40159144347068576,0.9090909090909092,1.0,0.675603217158177,0,4
0.0450654979465176,0.6000000000000001,0.27467523825271933,0.2727272727272727,1.0,0.636689088311313,0,8
0.03739893775737642,0.6000000000000001,0.5821513121544176,0.9090909090909092,1.0,0.6822976031850507,0,4
0.04609264044109162,0.6000000000000001,0.3534609660779751,0.0,0.0,0.6123195967314701,0,2
0.03437797238611497,0.8,0.4368524426197112,1.0,0.0,0.6421794480743606,0,5
0.0433654246250591,0.6000000000000001,0.5578602223826482,1.0,0.0,0.6852193735852692,0,5
0.027619949072709166,1.0,0.7055708587583838,0.0,0.0,0.6688446163972324,0,2
0.03185960947182688,0.6000000000000001,0.4152796318627471,0.8181818181818182,1.0,0.6775296591802988,0,4
0.03535927782197992,0.8,0.42682626809329266,0.36363636363636365,1.0,0.6667736912234512,0,3
0.0332826985435765,0.8,0.5604776750245009,0.4545454545454546,1.0,0.7919924226613796,0,3
0.04298624335340354,0.8,0.5162108642433385,0.4545454545454546,0.0,0.830071759965324,0,1
0.026716941180709126,0.8,0.6452202249638034,0.18181818181818182,0.0,0.665569664959625,0,2
0.027430358436881387,0.8,0.3226685917782143,0.6363636363636364,1.0,0.6548939654203656,0,0
0.028322130007096716,0.8,0.6452242580187215,0.5454545454545454,1.0,0.5859433947119166,0,0
0.27364492188705286,0.6000000000000001,0.518304019745837,0.2727272727272727,1.0,0.6037790371000626,0,3
0.17651797802567837,0.8,0.28845215385297895,0.7272727272727273,1.0,0.55030421730266,0,0
0.0994475118413888,0.8,0.3355058055825546,0.7272727272727273,1.0,0.5890417556308294,0,0
0.025984440012934252,0.6000000000000001,0.5852043347274261,0.2727272727272727,1.0,0.5602093400330705,0,3
0.03515434871514444,0.8,0.5084552996358151,0.9090909090909092,1.0,0.6085790884718498,0,4
0.04531804765520259,0.8,0.5131296102859033,0.2727272727272727,1.0,0.6557127032797675,0,3
0.04177949806458816,0.6000000000000001,0.5804614621437303,0.2727272727272727,1.0,0.661572297763722,0,3
0.10480045986876334,0.8,0.4269472597408359,0.6363636363636364,1.0,0.6227705447014817,0,0
0.11295963467329147,0.8,0.5216595214377034,0.2727272727272727,1.0,0.6407827776083221,0,3
0.07458242350338883,0.8,0.4190747365406875,0.9090909090909092,1.0,0.6176494196593407,0,4
0.08476538470936362,0.8,0.4035031115018694,0.36363636363636365,1.0,0.5890899166813826,0,3
0.052504656385253874,0.8,0.5390782856290154,0.9090909090909092,1.0,0.6629529145462426,0,4
0.07809493336415296,0.8,0.29402986880472354,0.0,1.0,0.6210688542486074,0,8
0.055893388352072124,0.8,0.3281132159176613,0.0,1.0,0.6413446565314411,0,8
0.019530510804971875,1.0,0.36243854632568534,0.0,1.0,0.5938899680531697,0,8
0.016008548165563453,0.6000000000000001,0.3761912635964364,0.6363636363636364,1.0,0.6149202934613347,0,0
0.0112953570626614,0.8,0.7741569906957424,0.36363636363636365,0.0,0.7920566373954503,0,1
0.0051715616899927356,0.8,0.32154336945606193,0.5454545454545454,0.0,0.8238108233934276,0,1
0.03942183238725287,0.8,0.6495678581655248,0.4545454545454546,1.0,0.8745725706763416,0,3
0.03840610456877761,0.8,0.40328129348137337,0.6363636363636364,1.0,0.9067120450787433,0,0
0.0373288445119575,0.8,0.41946190981282594,0.7272727272727273,1.0,0.8935159172272078,0,0
0.03824344543437034,0.8,0.5242285774205387,0.4545454545454546,0.0,0.9085903260503122,0,1
0.031329183741862804,0.8,0.305757992506584,0.6363636363636364,1.0,0.7164277343436452,0,0
0.021524333681659305,0.8,0.5000302479118859,0.5454545454545454,1.0,0.8403782247836766,0,0
0.02171303254591687,0.8,0.49611011853148407,0.4545454545454546,0.0,0.8381467627747186,0,1
0.010859815827768233,0.8,0.42348689862109856,1.0,0.0,0.6831002873609349,0,5
0.016667210647324498,0.8,0.4603812850119581,0.18181818181818182,0.0,0.7953958035671285,0,2
0.03402946805647482,0.8,0.35875636718545195,0.5454545454545454,0.0,0.7924098184328394,0,1
0.021547519742484905,0.8,0.4839988546124033,0.09090909090909091,1.0,0.8127658891332616,0,8
0.021547519742484905,0.8,0.4842287387427355,0.9090909090909092,0.0,0.8272623653497295,0,5
0.017924786915642154,0.8,0.503889881468516,0.5454545454545454,1.0,0.7865662776324027,0,0
0.0011890882117251197,0.0,0.0,0.9090909090909092,0.0,0.7618917660657237,0,7
0.022399161592040546,0.6000000000000001,0.4960738210372211,0.36363636363636365,1.0,0.7350178998571222,0,3
0.02094914101887042,0.8,0.46793116381865774,0.7272727272727273,1.0,0.737104878714421,0,0
0.021524333681659305,0.8,0.5000746115159851,1.0,0.0,0.8417588415661973,0,5
0.021547519742484905,0.8,0.48405935043617493,0.09090909090909091,1.0,0.784222439838821,0,8
0.023100094046229792,0.8,0.3068832148287363,0.7272727272727273,1.0,0.9008845579618243,0,0
0.025183985851508973,0.8,0.49654568846263986,0.36363636363636365,0.0,0.8354657976272656,0,1
0.007945506336304538,0.8,0.387701602332719,0.8181818181818182,1.0,0.8198295098810422,0,4
0.021547519742484905,0.8,0.4839343257337136,0.36363636363636365,0.0,0.799312902345443,0,1
0.028807253741293854,0.8,0.3743723558283693,0.5454545454545454,0.0,0.8293975052575813,0,1
0.021524333681659305,0.8,0.5001431734495929,0.6363636363636364,1.0,0.8362684818031497,0,0
0.03850972842523663,0.8,0.4274917221547806,0.9090909090909092,0.0,0.8513749979932895,0,5
0.025183985851508973,0.8,0.49605365576263055,0.0,1.0,0.830424941002713,0,6
0.03340647643752239,0.8,0.47936487451149623,0.36363636363636365,1.0,0.8522258432197267,0,3
0.004285319103512742,0.6000000000000001,0.40935910724296337,0.09090909090909091,0.0,0.6497246793276718,0,2
0.004670386067531721,0.6000000000000001,0.33928477804082263,0.2727272727272727,0.0,0.5952545311521729,0,2
0.0022656348512890647,0.6000000000000001,0.40979871022903724,0.7272727272727273,0.0,0.6666773691223451,0,7
0.021547519742484905,0.8,0.48435376344519687,1.0,0.0,0.7678155752837488,0,5
0.022399161592040546,0.6000000000000001,0.496069787982303,0.0,1.0,0.7489524971504712,0,8
0.022399161592040546,0.8,0.49622304406919115,0.09090909090909091,1.0,0.7323850957602221,0,8
0.022399161592040546,0.8,0.4962109449044368,0.9090909090909092,0.0,0.7238926971793678,0,5
0.021547519742484905,0.8,0.484063383491093,0.7272727272727273,1.0,0.820343227753608,0,0
0.025183985851508973,0.8,0.4961383499159108,0.18181818181818182,1.0,0.8386765343308021,0,6
0.04202990752150462,0.8,0.30693161148775366,0.2727272727272727,1.0,0.31394583487181127,0,8
0.030666062402250685,0.8,0.37940560836616916,0.5454545454545454,1.0,0.3879854232553659,0,0
0.06827973875373497,0.8,0.2975870232424954,0.0,1.0,0.5164309450803486,0,8
0.03931803017647981,0.8,0.2653669475017242,0.6363636363636364,1.0,0.5918350965629063,0,0
0.039410774419782205,0.6000000000000001,0.2702671092272264,0.18181818181818182,1.0,0.35086930696248253,0,8
0.04051995989881603,0.6000000000000001,0.2899887477767785,0.8181818181818182,1.0,0.33497616027997623,0,4
0.025635400620351974,0.6000000000000001,0.2511867264096535,0.18181818181818182,0.0,0.4572731213176864,0,2
0.08312202805977081,0.8,0.26734314441159746,0.5454545454545454,1.0,0.5257741888876403,0,0
0.07040483040555809,0.6000000000000001,0.27918822670608306,0.36363636363636365,1.0,0.5309755823473696,0,3
0.025183985851508973,0.8,0.49593669717000544,0.7272727272727273,1.0,0.831034980976385,0,0
0.0912437484583499,0.8,0.3530374953115737,0.09090909090909091,1.0,0.5517490488192516,0,8
0.044017309642886505,0.8,0.830442305132869,0.9090909090909092,1.0,0.3727183702300493,0,4
0.023328209213890873,0.6000000000000001,0.28634689918572626,0.0,1.0,0.5922364386508484,0,8
0.02600352392453686,0.6000000000000001,0.6628971046698744,0.36363636363636365,1.0,0.48212422340305977,0,3
0.025468460982407664,0.8,0.2630560070336478,0.18181818181818182,0.0,0.4790579698511824,0,2
0.032959342172216424,0.8,0.45299676145690077,0.2727272727272727,1.0,0.605480727552937,0,3
0.025183985851508973,0.8,0.49594879633475975,0.8181818181818182,1.0,0.8221894013581416,0,4
0.021524333681659305,0.8,0.5000746115159851,0.09090909090909091,1.0,0.8435247467531425,0,6
0.02226093699865717,0.8,0.48411984625994653,1.0,0.0,0.801399881202742,0,5
0.021524333681659305,0.8,0.500147206504511,0.18181818181818182,1.0,0.845675940344512,0,6
0.030605600289790088,0.8,0.5121334457211304,0.4545454545454546,0.0,0.8942222793019858,0,1
0.025183985851508973,0.8,0.49627144072820845,0.6363636363636364,1.0,0.84638230241929,0,0
